SID,bp_delta_abs_mean_W_C,bp_delta_rel_mean_W_C,bp_theta_abs_mean_W_C,bp_theta_rel_mean_W_C,bp_alpha_abs_mean_W_C,bp_alpha_rel_mean_W_C,bp_delta_abs_mean_N1_C,bp_delta_rel_mean_N1_C,bp_theta_abs_mean_N1_C,bp_theta_rel_mean_N1_C,bp_alpha_abs_mean_N1_C,bp_alpha_rel_mean_N1_C,bp_delta_abs_mean_N2_C,bp_delta_rel_mean_N2_C,bp_theta_abs_mean_N2_C,bp_theta_rel_mean_N2_C,bp_alpha_abs_mean_N2_C,bp_alpha_rel_mean_N2_C,bp_delta_abs_mean_N3_C,bp_delta_rel_mean_N3_C,bp_delta_abs_slope_N3_C,bp_theta_abs_mean_N3_C,bp_theta_rel_mean_N3_C,bp_alpha_abs_mean_N3_C,bp_alpha_rel_mean_N3_C,bp_delta_abs_mean_R_C,bp_delta_rel_mean_R_C,bp_theta_abs_mean_R_C,bp_theta_rel_mean_R_C,bp_alpha_abs_mean_R_C,bp_alpha_rel_mean_R_C
pi5057,16.2684045768873,0.30916267182173623,11.950289790603522,0.12222056448738394,11.537193570578314,0.12211704779809257,14.173539192111111,0.33940820903151697,11.316916336950356,0.18088321190313256,10.01534224208181,0.1338087647129533,15.74651432600392,0.38406803907392,11.800236119505751,0.15969910557317069,8.823359104602925,0.08440480394798158,17.99510114860579,0.37353331399921624,-0.128934300053801,11.961739764331899,0.0945758724002418,7.1458405299968994,0.03201015471616078,12.98164141999339,0.31556320429538687,10.500847489775945,0.18010920706440947,9.463512867821617,0.1433602414006209
pi5058,13.216257930279074,0.2810503886486576,10.075455171625716,0.14243074965006075,10.339980773320171,0.15781711130617523,15.155863281328266,0.3603152812834533,12.10721392491048,0.17949608980403306,9.722688618796456,0.1044792107721754,16.922353561854663,0.3896289753840167,12.966667612975783,0.1582875188076928,10.335769017956926,0.08720993777524289,,,,,,,,13.55889054316544,0.3625507747345659,10.462014888351614,0.17935922125470904,7.993952164251025,0.10239796171485989
pi5062,18.21676216263391,0.31380455141816715,16.03768223401018,0.21920792554797228,12.946874086488796,0.09310912790233743,14.59824795245282,0.3269761598950908,14.582554816408878,0.33066146898396037,8.725073936221074,0.08574998882757591,17.654657325345045,0.4228668555330055,14.57294973873915,0.21676538229876158,8.758263199076984,0.058378030552869484,21.029490722067557,0.4471828453951322,0.06937424095079242,14.221758840691257,0.09527988252729608,7.698028567303328,0.02139935705446145,14.556015910409906,0.3768759966353136,12.408881776824998,0.23765282444383395,8.211887138831932,0.09116366453681768
pi5067,15.333030708324518,0.2447646408633734,11.668641748128927,0.1138384784664265,13.049706579687323,0.16308795489102274,14.305780266638793,0.30190929846103315,11.233269290314352,0.15802999377127702,11.427669887635997,0.16695535968778347,19.044726451622086,0.41880137840000936,13.492865570688993,0.12138992553090518,11.747091129666554,0.08332349521073985,22.81892314691088,0.4055864198668452,-0.3207300225316255,15.214321917960232,0.072536126010047,12.867047023660888,0.04319773983572137,14.63411602377878,0.3441870973547309,10.911431510251095,0.15910123756205422,9.861254933192418,0.1234465182901938
pi5068,13.17171500593018,0.2914834424231854,8.978264213896471,0.11329404145685422,8.908676127077467,0.12101678147464741,12.51855278634649,0.3436410314669214,9.409823602102975,0.16606924259849307,9.292285652405722,0.1636973514669748,17.00842674319027,0.4243081359226181,11.907239553225237,0.13399303230214538,10.569231342957202,0.10270364484391943,20.494925696566778,0.4051871816959547,-0.09032725437941735,13.485239088544931,0.08200514507841133,9.694623477655947,0.034746609402607306,10.735588418250954,0.3651337826725766,7.075908632224886,0.15628824592150656,5.1587112415469765,0.10250567997525589
pi5069,17.52199500352881,0.30883993756112615,15.083950599800797,0.19656789485443701,14.20127204059844,0.14596426751999897,14.121384271932477,0.25198067496239085,15.567662850145602,0.3520499954050066,11.570389086453805,0.1417231584717198,16.28906823886713,0.3390665425617353,15.181744686590022,0.27212924386713727,10.66667932982738,0.09729218277139293,,,,,,,,15.469517135173191,0.31099886375695496,13.651545941464217,0.23447371419331473,10.56646068780869,0.11014948162646074
pi5071,16.159983795010568,0.35540664065392047,12.393426806034043,0.1639741585353138,10.714234508684205,0.11193054750765338,12.849350549738597,0.3332078693827506,11.80495468988239,0.2654243045116941,8.523969921069394,0.12449910353403645,16.233745698365745,0.41143214438834186,11.813295096655361,0.1562456422723302,7.958471815970851,0.06553644188394118,18.42879727345237,0.3935389944126225,0.013290774389260329,11.348324262406967,0.07975031481027554,7.072841232740235,0.030390718079038464,11.922668203689737,0.3442138585398169,9.841711550560854,0.222845484457898,6.923623870534166,0.1125680373207852
pi5073,13.318425871283578,0.20773062610428364,12.942873025542776,0.19545419514575038,12.21093661552143,0.16160739232853466,12.987230605110899,0.3379122309583153,10.049275255453038,0.17259428792303996,7.955467196782473,0.10699959266064545,16.545464256861653,0.44209716811359506,10.61036487055153,0.11842374953335583,7.1763432774001785,0.056442541429781924,19.78917388841941,0.42446708895073626,0.44542863220814505,10.33107516163998,0.04975532249391715,5.5559275579399054,0.01770417244341334,13.139298681520017,0.37669111960143353,8.923950445699809,0.14737539041006417,6.464613755302865,0.08503945873140828
pi5079,14.908994076265486,0.22233766418332346,12.192899469350458,0.1162553766983691,14.684965210980314,0.21045334412589395,15.514815742590866,0.3658989917407364,11.963536040075304,0.1599478540886624,12.614240364521143,0.18945448913025553,18.029599003458518,0.4306892613389465,12.638691422500457,0.12753945415983123,12.350800106467767,0.12294120006726907,21.40770866538242,0.42794991367117646,-0.2895352980269892,13.28498587983011,0.06705374340642001,11.307708313022395,0.044636472592579995,12.845659686759488,0.3291093259147067,10.341951392057561,0.18522119295302888,10.002717219292576,0.1723150284949801
pi5080,14.880005827434598,0.2614190277582818,12.358829918870372,0.14435162134298243,12.865356727283801,0.18748633133201134,15.99730255319874,0.2774643949712372,15.32721703085809,0.23464660995922104,14.548572447354143,0.20105011438070503,18.590025259065666,0.36890778360086296,16.478279054830313,0.22598222739562843,13.621539746758787,0.1264750608180013,21.909412275296713,0.42966993323496544,-0.1855971686706542,16.71439278207348,0.132860875436882,11.545866896468516,0.04144246271146767,15.107182930624635,0.28202374100873695,14.012253973016419,0.219360655114157,13.14784023106766,0.18956325267339902
pi5081,16.32715024145667,0.3448679146277819,11.363213643379586,0.12279833069419435,10.351104777671056,0.09548419740737743,15.54321373070728,0.4174850714271919,11.881890903060718,0.18083886125943893,9.437688641986517,0.10334109150003655,17.240119384048274,0.4640477532711834,12.349982235166648,0.15351951109278472,9.557608895798587,0.08098582341703953,20.947131296658878,0.4191671837298346,-0.11032361323851464,13.563615173635496,0.07773317662887438,9.378519546016513,0.030199017954152467,14.35261883821859,0.3821836490661685,11.363133271894894,0.1966741404240563,8.131287603405385,0.0934917768856652
pi5082,18.23820625986553,0.2457348459544124,15.04917633870495,0.12932942045258505,15.019060173983432,0.142983052410866,18.899129719995415,0.29590588454163613,15.456083215098937,0.14813188282775389,14.074287065722682,0.12105200165495188,21.32631575568984,0.3560568402445044,14.930960291607589,0.09577264665273061,13.28420272215505,0.06993649121811472,23.285058014961255,0.3947599840145441,0.22554987043390756,14.512839142907223,0.0602049722174766,11.637682944477831,0.033523119969766244,17.381486200592107,0.2731265513453907,13.806900105748861,0.1343389118092791,12.405487294431175,0.10574850140438306
pi5083,12.836405273738135,0.21824349798547202,11.342653521804337,0.1595196608882371,12.90129046282802,0.22985169962702515,15.465811569185274,0.31094693590382483,14.132619476019372,0.2240518276010029,13.868362709700248,0.2108019792996615,19.197524926728605,0.4052634328037893,15.461189686728533,0.17445937890369254,14.202502097262705,0.13570720472526235,21.89668463833117,0.40366628379645925,-0.4499179529793189,15.657426609186698,0.09961490174376676,13.52169411395848,0.06395670957722925,16.52000605182079,0.35924555558653065,14.250405187491998,0.213624962254783,13.390776806852037,0.1770870986127428
pi5086,17.977784667906366,0.3479616676992015,11.687867211472883,0.08839499666799454,10.78194080178096,0.07996899195057049,16.7949250110756,0.35435102446631067,11.426490788475098,0.11300354272556051,9.919053171850626,0.08640219643085695,19.3490940417764,0.40972999726015946,12.54497412699219,0.0911165689369322,10.546536193991594,0.06022814795957925,22.03646138396726,0.4226768472278877,-0.17329296254368037,12.932002018539182,0.0540827972443437,9.328855447354913,0.024499067570831652,15.063223284656184,0.3878644156897485,8.99562084761244,0.10085028329701357,5.591181150019781,0.04800690534493063
pi5087,13.017782776089911,0.24696403481093865,9.193525985320164,0.10357449655658847,10.887513315342526,0.16536440696185348,13.779343008696095,0.4154401505683044,9.826664074212001,0.16691090040804477,8.340062643826796,0.12120142371947691,16.036558485214222,0.45056350818324975,10.712196467680975,0.13644545151052415,8.366387701502747,0.08757043063251471,19.589076971128684,0.38935252068114934,-0.5756405875454983,10.797919867421621,0.05215274201191322,5.681243643099301,0.01641399952604402,12.102819925778627,0.3758178594398492,9.097086014464155,0.1896785286099918,5.9381723453129025,0.09501045027227714
pi5088,15.744695138975665,0.291768865951245,11.576898060840074,0.13291486316648862,10.989961873414941,0.11330019304420055,13.040148297308694,0.3429474065773202,10.349257206585733,0.19357553714472212,8.483013809580216,0.1237155002704877,16.756990746082717,0.44011351725212894,11.353441933883905,0.13258231033058168,8.828339167126,0.07908569609625449,21.021276299389907,0.4448282268192905,-0.09866268308512965,12.731126113633195,0.06688251447340327,7.170640110425804,0.019527772507152773,12.979283462613758,0.3538641536259949,9.014133983123873,0.1521453041169884,7.238180838436567,0.10011275427852598
pi5090,18.02868407371616,0.3130658229858109,14.271215876097045,0.14516851376205878,13.946820017491968,0.1319773402422882,16.428144519682455,0.35714291458556174,13.838173052694096,0.20140625020774586,12.438576728140685,0.14557258425080397,19.735688781928403,0.438611831489903,14.228304763017956,0.12948336602974025,12.364820220549433,0.08688390840265534,23.103186160303625,0.47039744193522304,-0.007500581711371088,14.976073147917884,0.07605315767222728,10.978096156750611,0.034587129103340906,15.29521056855099,0.3732422877181559,12.34381945272605,0.19352162576057977,9.848748301163598,0.11102955033593666
pi5092,17.5594007857317,0.3574190464639549,11.54398488407877,0.09001727353287031,11.203419419002756,0.09600262702491272,17.122875580265738,0.3438362971307568,11.255033015133607,0.09147945410619768,11.10901951534625,0.10371488212846514,16.69680361533478,0.3846567794673088,10.403215743069023,0.09449565926964063,10.027679518510311,0.09786794724041001,17.560949798035463,0.35333763163261134,-0.12779200305874372,11.276501952169173,0.08516767366586431,11.050338211528512,0.09095807583012851,16.831572641396523,0.33835475876322474,11.13527754459737,0.09253733400662072,11.078584758470353,0.0961982024030635
pi5093,14.70218198497135,0.3387917072804623,10.034260562384848,0.12165833713261485,8.719752764056274,0.09894872990884597,10.681133752618914,0.3345719461531915,7.397001936575894,0.15981364540920825,5.316182231781484,0.0998177428223414,12.459599854108586,0.3292126192454236,8.091852049424215,0.12453576522199324,6.655643721650773,0.08975719939156333,,,,,,,,11.640701656579353,0.36852966055185477,6.46596662504954,0.1242835939368897,3.444691036923458,0.06459630963606648
pi5094,16.73541183840868,0.2970724582972543,13.88278056122944,0.1761789906079759,11.861509592718267,0.10804744895849334,,,,,,,17.169987222045133,0.3757132890476701,14.13280227748515,0.20557901664576878,9.469566823068801,0.07268039142429165,,,,,,,,,,,,,
pi5095,21.804984523853445,0.32444516573057103,18.874120772664003,0.17756701716829473,17.908501555331654,0.14050384031296112,19.09274830875724,0.3121836102718369,18.74259782291716,0.28954480321605647,15.709033167329315,0.14728636059438835,21.01769316542538,0.3846782245108855,18.851358494720102,0.23978811679871542,15.229392602744062,0.10600802450173161,23.00050303034694,0.43910698949055244,-0.07982457577937621,18.52521013962242,0.1611621173875054,14.112396222776962,0.05928189349177539,17.911244783158313,0.2886642381751126,17.090279807165302,0.24683486474349461,14.808474077306704,0.1454823207725188
pi5100,15.552571659218446,0.269504290839806,11.81114521731858,0.12405252726817026,11.847050466170154,0.12764427414716745,12.324266840911298,0.30379446282519884,10.873671520071472,0.2265165726612987,8.872539460462363,0.14537910626325368,18.50377327286095,0.47130535841559434,12.959677224889525,0.13540608302449875,11.53091280380716,0.09883515201377083,23.245531543036993,0.5036252691409496,-0.508895594770552,15.2357323050395,0.08212110959784613,13.579105545720518,0.058279404800365836,13.171212305864678,0.36145132571901895,10.532138366524144,0.20325965709837046,7.868054141029738,0.11024234587580295
pi5103,16.907596305418313,0.32664438983418365,14.838772620918698,0.23016596889484325,11.641330677797056,0.09588389897962513,16.087550220601415,0.46544263443631345,13.066139187963358,0.23750520736407246,9.274584359057313,0.09789835093888617,19.528025835008695,0.5856006521720379,13.384490997157341,0.14725060953788133,8.584060007465254,0.05196618150829379,22.71710107421237,0.5776834372179792,-0.2792933709858265,13.884103421155064,0.07701794066243331,7.457077707817664,0.01881049336581914,14.885930166907444,0.45830635289342975,11.978754929328744,0.23762642874646778,8.076047976120973,0.09796558471566977
pi5107,18.618763700509795,0.3090969757207533,13.342231172114232,0.09512729186114047,14.595803731113335,0.1441376179803042,12.906897695120705,0.3019303508375235,10.27588579549753,0.16414615519589645,11.39921784909926,0.2126318407738822,16.818192182993037,0.38975773399870545,12.709584461971762,0.1529477511252975,11.989859357200949,0.13461994447980913,,,,,,,,11.520045426288288,0.3110589315653852,8.815746322761456,0.16839576825734337,8.581725498409355,0.16525171906284253
pi5109,15.198167788997644,0.2677956627663445,11.203281454284284,0.10836168487403387,12.52357459362822,0.1505674306322752,13.603860267978172,0.40584978803399585,9.537846598799131,0.16118296007693045,9.305598491583632,0.15631343424820313,16.545360182460612,0.4896406422140949,10.86558513329864,0.13655222918328408,8.446396295666455,0.08715073992330977,20.101532475891428,0.5003654191518708,-0.19020794094327953,11.983171101643832,0.0782956225125676,6.888744179488623,0.02440810337053274,12.614425637895577,0.3827470901290932,9.026918884758071,0.1692856752587466,8.058922045256294,0.1367495253963038
pi5112,16.130175994250855,0.3371089064099288,10.619146068504449,0.10032907952134212,10.524364751050996,0.10291454630855551,12.876420242659458,0.36392030575193357,9.261269778265117,0.158246913519165,7.6031275428632785,0.1090818915416095,16.281459410499867,0.4111973892763113,11.379055185613673,0.136516709727868,9.01792982746135,0.08148173394935887,20.089767587818773,0.4155097124436747,-0.6767836621308995,12.931460825363553,0.0808883890588756,9.75258754030146,0.038476511194970545,13.531493331403954,0.4037307000629315,9.232893373189434,0.15514327842362433,7.0487730224926795,0.09477285938507932
pi5116,13.148529520860237,0.24212973351977135,11.01566182198617,0.15281973987797318,12.1579088921216,0.20298988361034498,13.677280775173946,0.3266298535827055,10.943490316116884,0.17399473515578096,10.41170891180552,0.15480445479696087,17.19813820230771,0.41855657136916663,11.900508326041566,0.1253868315209274,10.846856051022302,0.10151279725058952,20.703667286420295,0.4206082721311508,-0.23959689102444523,13.127831405753286,0.0756384368588433,10.096140709911262,0.03927933459836159,13.047485271298168,0.3438613499375118,10.144057904730149,0.1757354472635822,9.43026718002672,0.15022161951006394
pi5117,15.656663458954943,0.3595549484660052,12.599727397047419,0.18784391371953202,10.47925703861134,0.12064601723689743,12.916431029354332,0.36630508806558676,11.046926669360392,0.24090956181701578,8.564127584675694,0.13654850881508418,15.479832571603838,0.3925107642236631,11.438165549408712,0.16555765248120977,8.582117931449005,0.08741517650205954,18.771407758194172,0.40234639017510626,0.2332135867375803,12.134291679463809,0.09212955918933444,9.422870214094061,0.05015778812508056,12.69411964133509,0.37775191558446636,9.442555752072435,0.18609444723385127,6.672385708282873,0.10230815451903748
pi5118,17.56232551289482,0.3646143576535599,10.852152082147311,0.08561118477857613,10.466225604931626,0.08564772791117517,16.418934629748872,0.37448590444745605,11.128227506515934,0.11844144150785134,9.903840122462611,0.09768844837486901,18.581068711408058,0.40440702298907166,11.840669071349154,0.09280752473598716,9.608370976531967,0.05847918263697815,20.860868730025462,0.4220473662341515,-0.41924345673142877,12.59369317106551,0.0646915644684017,7.338123084805787,0.020596242276279333,15.368641708448765,0.3211565540944403,10.622282420383922,0.12477496127550618,9.260167698708763,0.09389185379588066
pi5119,15.600028928268364,0.26810959221487624,11.637827801639574,0.10903032340206405,12.515940590350173,0.14465908778928704,13.844702193486466,0.33726808756449916,11.974230722551109,0.21726888210818088,10.311834957324965,0.15063723395602993,17.465055555413883,0.46800597176128766,13.163119045369967,0.17575383150322163,9.591119078607127,0.08521415278676209,21.765529616306996,0.5314228331843311,-0.3137598760123395,14.614293400565442,0.10347316240891016,7.748984896811661,0.021551761477853686,12.755538464098166,0.336183051125003,10.104479954044855,0.18924758337607928,7.813613509538767,0.1134837185165173
pi5122,13.639384826071394,0.29242135940552966,10.838281680680044,0.174822940735379,9.516471285232049,0.13695970137054891,14.875203970700486,0.3841950753019427,12.500784993179307,0.22073065507579362,9.303227709949653,0.10893130445845566,17.99281064438566,0.4531179231761995,13.0952543234957,0.1538536910731794,9.790027673048057,0.07311783186036534,20.73124616424726,0.45774334362811564,-0.5465820431613756,13.33749353550165,0.0855380586723177,9.807859438300145,0.03798060913703992,14.244210602478478,0.39493633473435913,10.936126559917987,0.19515803612979482,7.56861723499445,0.0924395182464121
pi5125,14.802193825935657,0.2977077038750695,10.859293166960002,0.12495824068822178,10.852162736862672,0.1342319429028297,12.621743324352389,0.35959629667040427,10.150313087452005,0.20642108880546156,7.7655595422293935,0.1197179292864293,17.298266979823868,0.4808327270421169,12.105744650622473,0.1491732722657549,8.855524630337365,0.0720062532567329,21.728848681479032,0.4448127318835767,0.0028258583647075173,13.819770328043433,0.0735244412461553,9.825693083215112,0.0324957572974173,14.293212049448305,0.3815459997275717,10.3775391209953,0.16321734342730004,7.782766705491596,0.0920947875003637
pi5126,15.752229083943062,0.19666475766061098,15.794650644771622,0.2019164609179933,16.10404502404557,0.21465611404491147,15.42422438969447,0.3301968826709413,14.858950982949816,0.2890970290308102,10.1942818141242,0.0997922853396625,17.23563927548761,0.37129902289110644,14.374216893185743,0.1997478750350345,9.830940192225299,0.07228266260937788,20.043650671730305,0.3631495431216849,-0.18054027277686294,14.248949887553103,0.09785373677830882,9.082029376202035,0.030082167644928545,15.456999863650148,0.38263774414465634,12.794620094862715,0.20864262791290103,8.86909034799906,0.08569500148286159
pi5127,18.55001225679128,0.35685808388427054,14.888195584906336,0.16974024904621665,14.331173093791794,0.14753764348601572,18.497373064557024,0.330681496608623,15.036611378052578,0.15699944811862732,14.373098635835607,0.1524732008407745,17.041930215307715,0.31869153520125443,13.69524858668558,0.14762439378639047,13.89955426978895,0.19096589003455292,18.03905174377805,0.3374535169269662,-0.24051005481596469,14.596065154644066,0.15659614129293292,14.0206439395909,0.15318953223530396,18.573412036323752,0.3195488919586049,15.129652730042631,0.14988100398404336,14.669558034987352,0.15151430987403663
pi5130,16.384223547898728,0.27844466992996697,13.612494026285418,0.18318586767007172,12.270320023643063,0.11359389242793702,13.532606399023827,0.3124319468004705,13.130846809681127,0.29376045677482715,9.509641309519672,0.12541841868268266,17.746568858735518,0.43753232613249676,13.94190610467364,0.1952907959104719,9.03705760285116,0.06643265416864959,21.195447974410428,0.4422311969888512,-0.13621559136504333,13.663440362905432,0.0791880235272391,7.857518555943993,0.02134678641471644,13.175599907543925,0.31889921934590587,11.23334426148522,0.21426612896191627,8.56807972147084,0.11499033686514903
pi5132,20.623205923835002,0.3886652502207539,16.159900176142898,0.13252442708110052,15.160052616237756,0.14862430738956148,18.810254011785624,0.301817133755367,14.871976162586552,0.12034360415994409,15.56198703784233,0.1686412065367882,21.002873429366755,0.3257148492516396,16.42597132641059,0.11020148856622884,17.23124581307539,0.16544206132246642,19.1855172648634,0.3188328903619571,0.18031670852803275,15.583277533794899,0.13411762682661788,15.594625687896288,0.1682116046810059,18.64318715709659,0.3649435187341317,15.104364722455797,0.1500250365219258,13.969441739487491,0.1471570585319999
pi5134,17.625835274719073,0.3186785871309519,11.228108578940931,0.07832035145167428,11.130396807225344,0.08183373407774745,13.056594542505707,0.2919711670799392,9.73068258864843,0.1385621948892178,9.90489241517934,0.14601029979191707,16.29229065329814,0.36305071859117827,11.106411651403517,0.11691381278386587,9.803597922631575,0.09417450685745465,20.143360695439764,0.36415800329229364,-0.04837172752113786,11.96746222042077,0.056322295810225714,8.639702161721404,0.026428166138875834,14.534434483455366,0.2963986950573613,9.495333478627103,0.0989728671766244,8.801266223732508,0.08720797523394479
pi5135,15.13142245199479,0.2974045711663674,11.587088052304143,0.13963669222383163,10.662567125932721,0.10974684902253999,14.488798802135117,0.2967149099129737,12.956309900655235,0.21085692412615772,11.295652865243856,0.14333689536564526,18.575728885838142,0.39696577155755514,15.355947915746645,0.19285345949659752,12.062543956051536,0.09101382588360996,21.459738009556673,0.3901955691844188,-0.2057834522245367,15.662033889898959,0.10352907412989149,12.426045750444569,0.04932040663730563,13.93400205122637,0.32004407289932213,11.215769071947733,0.17922402231035492,8.727842136112656,0.10158655059842316
pi5136,16.581791866744485,0.2598430591067682,15.466947754529086,0.21893612044454597,13.689095320146041,0.131087910829893,17.5537852758968,0.31835354557966716,16.350793484380542,0.23372344575915208,13.593999498796867,0.13184731972966057,19.23620958521968,0.40403089067778364,15.99582981699641,0.19479534029984832,12.222524883918382,0.0869844730675607,22.76225385211609,0.4442757185167889,-0.3171930462318049,15.203864090971111,0.08388309382791244,11.097274649538246,0.037327335018163973,16.34372352257023,0.34312972400996355,15.012242217934237,0.25029861251832863,11.104636792707588,0.10451793913247931
pi5137,16.038613307984114,0.2789395218729409,12.72852329838792,0.12972433574797826,12.762805679548894,0.1469860213279454,11.482952997222473,0.367271553787168,8.604905829888203,0.18922759231030836,6.986559873511227,0.13119703906248645,15.361954356851957,0.4425487107100811,10.012088111454906,0.13726844742832234,6.851781564973709,0.07221224826065029,19.91629944799023,0.45605098573075414,-0.9633014497908907,11.256384776303518,0.06197472133998061,6.4573851272218965,0.020738103952737636,11.754382566453623,0.33171835073667716,9.162432194722623,0.18706537399567427,7.381757309432873,0.1245644967813451
pi5138,15.47405426365419,0.2228488192526403,13.10733463483739,0.13397825904137362,15.920674439318473,0.2610684371429717,17.496023352743247,0.2592541711272215,17.829861185380572,0.26783532188812026,17.50504111829893,0.2558819786910554,19.79980528847217,0.35465709858670075,17.208948614670092,0.19917965109759453,15.800534529306532,0.15029902566135608,22.379070388660065,0.38585951037220023,-0.29615641475755766,16.417451179651124,0.10195721846448828,13.7775466005847,0.05725647451876616,15.207506111759963,0.31623706064093976,13.465524855759615,0.21396042931768997,13.174615500152699,0.20191088193806073
pi5142,18.226089658514407,0.3788364940391126,10.864749624384995,0.07617755897971254,8.897282642900693,0.049647506554111015,14.307180719336435,0.3972822135958629,9.039493329803056,0.12093397696788645,7.079718000670619,0.07744666141517162,18.29532430009212,0.509297507891578,11.171143227735607,0.10126244395695148,9.174240666771135,0.06460751765466585,22.534786271305435,0.6137935290156596,-0.10670827718570873,12.937013534097776,0.06872065289579321,10.070353553213119,0.0366515311182827,13.249250894846199,0.41899046917288746,8.251380958727538,0.13692614165304418,4.951839250031836,0.06440327818222276
pi5145,14.767668752067587,0.284134779825641,11.96571089475416,0.1887549899505607,11.024921115422393,0.126298773696468,11.662283317845745,0.24520820786982897,12.401855192771768,0.30107084204456275,9.634191393407042,0.15594218896604656,15.35371512747332,0.3426750268139251,13.3730456194379,0.21892000646399337,11.089828716929683,0.1324971810041169,19.695475426963906,0.42582034121165385,0.28751810866587824,15.19185781758246,0.1518124510488631,10.560061032159359,0.052505907595072905,12.762069320996343,0.29900415666809466,10.180515179988966,0.18316447120872958,8.707038260056187,0.127673931529103
pi5146,16.04839738375534,0.2503900368197114,12.4205486971308,0.11649747366014036,13.144342694073725,0.1334155745408245,12.201854387456956,0.3425102883665442,9.915130066340861,0.20262139419267675,9.255924635612303,0.17538730466705157,15.670990432868397,0.4056733970735691,11.374727727625976,0.15443392591481553,9.936532325903297,0.11869283252285072,20.349372931447736,0.43706239346788844,-0.37065902134429096,12.355458755526898,0.0704080347922611,8.172030187923957,0.027949066035514062,11.76112237263178,0.3478765960791156,9.403713402513727,0.20717683739287743,7.271696349888088,0.12805972806074306
pi5148,16.543466539436764,0.28453610459065876,13.139592152272083,0.13460638134928826,13.709508696854554,0.16624924523455276,14.805423207093405,0.39121061771990473,11.50411603319976,0.18538233859109882,10.382778675319585,0.14883424851016946,17.806887338027746,0.4854554212161598,11.518591845938436,0.12038619503133222,8.580419331073097,0.07040572566139283,20.994921910493456,0.49468071700512556,-0.27055631906249655,12.12435075877348,0.0654096077471605,6.980667881476387,0.02081585298790229,15.377031944905164,0.3980457449290031,11.42276157690065,0.1705563967077874,9.299845242614307,0.10967545102254263
pi5151,14.61214572828291,0.21283990648899695,12.660640596101528,0.13729180531171076,15.36693055830727,0.27678763110610405,14.173203127983085,0.3018485937244356,12.007846999903753,0.18352714997266037,12.87656485608075,0.22738905626133046,17.622444743070677,0.3933451567056677,13.759475525563227,0.16239152188777908,12.688499216113435,0.1355414350664242,19.750882519622028,0.4313567037041794,0.11072073693434761,14.485367351287993,0.13163658928501673,10.989490730484311,0.06020153741412722,12.784973676263919,0.291828322949407,10.78399657223482,0.184330514564691,10.893996740941942,0.19272207301282607
pi5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pi5153,16.748692608730927,0.2498394040489489,13.320530754268617,0.11496454568267393,15.7658691500676,0.24178833965666785,14.546274247908997,0.23286776857204536,12.803736470623837,0.16546757116558672,14.722892575197758,0.26791677254898083,17.440869521651592,0.3439393063300321,13.774525539351298,0.15381487158121282,13.577292754099407,0.15881902106250642,21.1498895810913,0.3866914801218183,-0.18475806206135117,15.539293525037765,0.10811371648279551,11.745564807341971,0.04675013370408218,13.82332408941295,0.2901229242232264,10.791720070192467,0.14793977789597673,10.889695571708572,0.16018305526707763
pi5154,15.237238501755309,0.23204147649166806,12.207136275126008,0.10942935163300803,13.948571571786164,0.1662046169769151,12.923523424793112,0.27583786813978634,10.698606105699517,0.16588223078874084,11.5480314504908,0.20162671514158836,17.899122664794735,0.4189328448690492,13.22654887308595,0.14308501909241675,12.869491274650368,0.1341184187102527,22.664680810834014,0.482298031372958,-0.44353082432651186,15.848027716124513,0.1015076230617393,15.54089548826353,0.09590196513008661,13.758419422211883,0.3207440536226996,10.025651204422765,0.13629610107724294,10.61694290948768,0.15968739545521848
pi5157,16.197289515164726,0.2684018771336314,12.173104400283387,0.10918175376544255,14.326880695701188,0.18994092538660284,14.76211452029122,0.33705874011125414,11.603880075783943,0.1664722219278661,11.829914255106852,0.17707694375790184,16.784368745695993,0.4161467621360423,11.98600849644564,0.13989277682797036,10.470333787283332,0.10473062372803492,20.550412461931597,0.46034795306851284,0.8122294708649623,12.917934026583023,0.08004000367832795,7.495549498158883,0.02343060161294802,15.416543894175353,0.41770717840144517,10.905561910561737,0.15085407105157916,9.564463072375604,0.11041699451738556
pi5162,16.405895816297868,0.34182036806183064,10.388685813723246,0.09523457047423807,9.860664725358726,0.09895574859441943,16.58856130215331,0.36280397295219463,11.478569117212365,0.12158500736248756,8.819033867525462,0.06866980664260237,18.8822494245125,0.41164255888516404,12.81788756532986,0.11206697396951562,9.341471840542798,0.05075060187730297,22.039813026207874,0.49447163696228835,1.1666859086801251,14.635395006540147,0.09102426235644487,9.531684155404879,0.028200138514750943,,,,,,
pi5164,17.91017976033628,0.38494999094929044,11.948406662810768,0.10744227772818664,10.569794921326245,0.09149926409729264,14.774405049148514,0.3827031613102081,10.843784102890222,0.15514586203787845,9.757126068327906,0.12305683709558732,18.58449480462888,0.4530869061443057,13.818922199729371,0.15253653083094942,12.499009717466631,0.1139430865818878,21.969167130380843,0.48242668721764875,-24.957402493046402,17.205655200672037,0.16100728198592126,15.080352901525927,0.09979591995676784,16.86506312156289,0.39706371941499163,11.771001501224772,0.13214290909495613,8.854707884572049,0.06840969982456613
